step,time,dt,m_liq,m_gas,m_sol,m_slag,E_liq,E_gas,E_sol,E_slag,P_arc,E_src_liq_arc,E_src_liq_rad,E_src_liq_chem,E_src_gas_arc,E_src_gas_rad,E_src_gas_chem,E_arc_direct_sol,E_arc_discarded,E_mc_deposit,m_melted,m_resolid,E_melt_from_solid,m_alpha_clip,E_slag_intercept,E_rad_sol,E_rad_wall,E_conv_defect,E_wall_conv,E_chem_sol,E_mc_lost,E_out_conv,E_gas_abs,E_mass_liq,m_ecs_in,E_ecs_in
9036, 1.403500000E+01, 1.000000000E-03, 0.000000000E+00, 7.472208917E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.584851752E+07, 7.131688288E+10, 0.000000000E+00, 8.265438500E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.903471390E+04,-3.371477525E+04, 0.000000000E+00, 2.066359625E+04, 0.000000000E+00, 7.707521401E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.751081426E+04, 1.616079109E+04,-8.270416709E+03, 0.000000000E+00, 2.409236034E+03, 1.295607485E+04, 1.472219651E+04, 1.510775522E+02, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
9037, 1.403600000E+01, 1.000000000E-03, 0.000000000E+00, 7.472213437E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.584823894E+07, 7.131693041E+10, 0.000000000E+00, 8.265439600E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.881430870E+04,-3.371304836E+04, 0.000000000E+00, 2.066359900E+04, 0.000000000E+00, 7.487110704E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.751080422E+04, 1.616075483E+04,-8.413073263E+03, 0.000000000E+00, 2.414872814E+03, 1.317648830E+04, 1.469216509E+04,-2.870014571E+02, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
9038, 1.403700000E+01, 1.000000000E-03, 0.000000000E+00, 7.472216922E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.584871519E+07, 7.131697748E+10, 0.000000000E+00, 8.265440700E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.904850269E+04,-3.371363437E+04, 0.000000000E+00, 2.066360175E+04, 0.000000000E+00, 7.721299187E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.750645334E+04, 1.616083709E+04,-8.355768663E+03, 0.000000000E+00, 2.420497719E+03, 1.294230256E+04, 1.465695625E+04, 4.629212222E+02, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
9039, 1.403800000E+01, 1.000000000E-03, 0.000000000E+00, 7.472151398E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.584911468E+07, 7.131702481E+10, 0.000000000E+00, 8.265441800E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.926892100E+04,-3.371910633E+04, 0.000000000E+00, 2.066360450E+04, 0.000000000E+00, 7.941711996E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.751101037E+04, 1.616158817E+04,-8.395813467E+03, 0.000000000E+00, 2.426144330E+03, 1.272189250E+04, 1.463508096E+04, 3.848215732E+02, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
9040, 1.403900000E+01, 1.000000000E-03, 0.000000000E+00, 7.472113334E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.584947731E+07, 7.131707222E+10, 0.000000000E+00, 8.265442900E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.919316099E+04,-3.372403441E+04, 0.000000000E+00, 2.066360725E+04, 0.000000000E+00, 7.865946493E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.751334813E+04, 1.616239966E+04,-8.279853508E+03, 0.000000000E+00, 2.431824399E+03, 1.279766076E+04, 1.462984310E+04, 3.475751198E+02, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
9041, 1.404000000E+01, 1.000000000E-03, 0.000000000E+00, 7.472097146E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.585014408E+07, 7.131711944E+10, 0.000000000E+00, 8.265444000E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.919316754E+04,-3.373149914E+04, 0.000000000E+00, 2.066361000E+04, 0.000000000E+00, 7.865947540E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.751726334E+04, 1.616332269E+04,-8.168110625E+03, 0.000000000E+00, 2.437534852E+03, 1.279766246E+04, 1.464259581E+04, 6.504171627E+02, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
9042, 1.404100000E+01, 1.000000000E-03, 0.000000000E+00, 7.472046500E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.585061285E+07, 7.131716697E+10, 0.000000000E+00, 8.265445100E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.928271641E+04,-3.373488532E+04, 0.000000000E+00, 2.066361275E+04, 0.000000000E+00, 7.955490909E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.752379965E+04, 1.616454441E+04,-8.147275167E+03, 0.000000000E+00, 2.443248527E+03, 1.270812184E+04, 1.466217439E+04, 4.523982209E+02, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
9043, 1.404200000E+01, 1.000000000E-03, 0.000000000E+00, 7.472065346E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.585063472E+07, 7.131721439E+10, 0.000000000E+00, 8.265446200E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.877302045E+04,-3.373538894E+04, 0.000000000E+00, 2.066361550E+04, 0.000000000E+00, 7.445789452E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.752712765E+04, 1.616530764E+04,-8.201732428E+03, 0.000000000E+00, 2.448980407E+03, 1.321782605E+04, 1.465493446E+04, 1.242916773E+01, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
9044, 1.404300000E+01, 1.000000000E-03, 0.000000000E+00, 7.472042288E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.585086593E+07, 7.131726177E+10, 0.000000000E+00, 8.265447300E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.903476611E+04,-3.373143857E+04, 0.000000000E+00, 2.066361825E+04, 0.000000000E+00, 7.707529607E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.752529736E+04, 1.616571220E+04,-8.331166524E+03, 0.000000000E+00, 2.454768331E+03, 1.295608864E+04, 1.463114213E+04, 2.159658555E+02, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
9045, 1.404400000E+01, 1.000000000E-03, 0.000000000E+00, 7.472037969E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.585120308E+07, 7.131730902E+10, 0.000000000E+00, 8.265448400E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.893145453E+04,-3.373834795E+04, 0.000000000E+00, 2.066362100E+04, 0.000000000E+00, 7.604212528E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.752463848E+04, 1.616610242E+04,-8.222693764E+03, 0.000000000E+00, 2.460543603E+03, 1.305940847E+04, 1.460670989E+04, 3.249962091E+02, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
9046, 1.404500000E+01, 1.000000000E-03, 0.000000000E+00, 7.471984400E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.585155883E+07, 7.131735648E+10, 0.000000000E+00, 8.265449500E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.913809728E+04,-3.374014741E+04, 0.000000000E+00, 2.066362375E+04, 0.000000000E+00, 7.810849777E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.752702381E+04, 1.616708315E+04,-8.210052247E+03, 0.000000000E+00, 2.466318681E+03, 1.285277397E+04, 1.459334533E+04, 3.431729036E+02, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
9047, 1.404600000E+01, 1.000000000E-03, 0.000000000E+00, 7.471979884E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.585109737E+07, 7.131740427E+10, 0.000000000E+00, 8.265450600E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.876615854E+04,-3.373677308E+04, 0.000000000E+00, 2.066362650E+04, 0.000000000E+00, 7.438905540E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.752843962E+04, 1.616777263E+04,-8.344156427E+03, 0.000000000E+00, 2.472112641E+03, 1.322472096E+04, 1.457480854E+04,-4.669754089E+02, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
9048, 1.404700000E+01, 1.000000000E-03, 0.000000000E+00, 7.472000424E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.585148622E+07, 7.131745134E+10, 0.000000000E+00, 8.265451700E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.891081043E+04,-3.373357095E+04, 0.000000000E+00, 2.066362925E+04, 0.000000000E+00, 7.583551935E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.752320099E+04, 1.616798184E+04,-8.370263748E+03, 0.000000000E+00, 2.477937406E+03, 1.308007732E+04, 1.454942570E+04, 3.746722836E+02, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
9049, 1.404800000E+01, 1.000000000E-03, 0.000000000E+00, 7.471952828E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.585232107E+07, 7.131749828E+10, 0.000000000E+00, 8.265452800E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.917944416E+04,-3.374410926E+04, 0.000000000E+00, 2.066363200E+04, 0.000000000E+00, 7.852180160E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.752704781E+04, 1.616913972E+04,-8.317695648E+03, 0.000000000E+00, 2.483780264E+03, 1.281145184E+04, 1.452865253E+04, 8.169003549E+02, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
9050, 1.404900000E+01, 1.000000000E-03, 0.000000000E+00, 7.471914541E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.585253841E+07, 7.131754569E+10, 0.000000000E+00, 8.265453900E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.898659011E+04,-3.375293967E+04, 0.000000000E+00, 2.066363475E+04, 0.000000000E+00, 7.659320614E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.753552385E+04, 1.617062371E+04,-8.257132222E+03, 0.000000000E+00, 2.489626801E+03, 1.300431414E+04, 1.452123796E+04, 2.039917411E+02, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
9051, 1.405000000E+01, 1.000000000E-03, 0.000000000E+00, 7.471876092E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.585290784E+07, 7.131759329E+10, 0.000000000E+00, 8.265455000E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.913812997E+04,-3.376172033E+04, 0.000000000E+00, 2.066363750E+04, 0.000000000E+00, 7.810854975E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.753751928E+04, 1.617155908E+04,-8.074474353E+03, 0.000000000E+00, 2.495525754E+03, 1.285278252E+04, 1.453948441E+04, 3.584163992E+02, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
9052, 1.405100000E+01, 1.000000000E-03, 0.000000000E+00, 7.471843374E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.585353127E+07, 7.131764070E+10, 0.000000000E+00, 8.265456100E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.915880015E+04,-3.376781044E+04, 0.000000000E+00, 2.066364025E+04, 0.000000000E+00, 7.831519655E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.754099824E+04, 1.617287796E+04,-8.032619813E+03, 0.000000000E+00, 2.501435252E+03, 1.283212060E+04, 1.456770089E+04, 6.071129444E+02, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
9053, 1.405200000E+01, 1.000000000E-03, 0.000000000E+00, 7.471795779E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.585422235E+07, 7.131768815E+10, 0.000000000E+00, 8.265457200E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.928967644E+04,-3.376680287E+04, 0.000000000E+00, 2.066364300E+04, 0.000000000E+00, 7.962390436E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.754674512E+04, 1.617447919E+04,-8.080530782E+03, 0.000000000E+00, 2.507348802E+03, 1.270125256E+04, 1.458636452E+04, 6.725488546E+02, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
9054, 1.405300000E+01, 1.000000000E-03, 0.000000000E+00, 7.471747004E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.585431011E+07, 7.131773590E+10, 0.000000000E+00, 8.265458300E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.906927077E+04,-3.376935590E+04, 0.000000000E+00, 2.066364575E+04, 0.000000000E+00, 7.741979274E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.754851107E+04, 1.617503571E+04,-8.152778524E+03, 0.000000000E+00, 2.513272328E+03, 1.292166648E+04, 1.459810062E+04, 7.957102515E+01, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
9055, 1.405400000E+01, 1.000000000E-03, 0.000000000E+00, 7.471723356E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.585451978E+07, 7.131778378E+10, 0.000000000E+00, 8.265459400E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.917259555E+04,-3.377115318E+04, 0.000000000E+00, 2.066364850E+04, 0.000000000E+00, 7.845298547E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.754734442E+04, 1.617560875E+04,-8.005275453E+03, 0.000000000E+00, 2.519221411E+03, 1.281834995E+04, 1.462251438E+04, 1.984805050E+02, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
9056, 1.405500000E+01, 1.000000000E-03, 0.000000000E+00, 7.471745075E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.585368257E+07, 7.131783190E+10, 0.000000000E+00, 8.265460500E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.866289869E+04,-3.375425681E+04, 0.000000000E+00, 2.066365125E+04, 0.000000000E+00, 7.335596194E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.754614096E+04, 1.617607908E+04,-8.346524254E+03, 0.000000000E+00, 2.525216231E+03, 1.332805506E+04, 1.462040095E+04,-8.419027698E+02, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
9057, 1.405600000E+01, 1.000000000E-03, 0.000000000E+00, 7.471735174E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.585421416E+07, 7.131787941E+10, 0.000000000E+00, 8.265461600E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.928281479E+04,-3.375264692E+04, 0.000000000E+00, 2.066365400E+04, 0.000000000E+00, 7.955506790E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.753447651E+04, 1.617520176E+04,-8.195606941E+03, 0.000000000E+00, 2.531223560E+03, 1.270814721E+04, 1.463362366E+04, 5.172171189E+02, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
9058, 1.405700000E+01, 1.000000000E-03, 0.000000000E+00, 7.471701950E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.585425678E+07, 7.131792710E+10, 0.000000000E+00, 8.265462700E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.906929690E+04,-3.375445507E+04, 0.000000000E+00, 2.066365675E+04, 0.000000000E+00, 7.741983396E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.753407879E+04, 1.617536911E+04,-8.302190862E+03, 0.000000000E+00, 2.537244238E+03, 1.292167335E+04, 1.463223695E+04, 3.092676491E+01, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
9059, 1.405800000E+01, 1.000000000E-03, 0.000000000E+00, 7.471695205E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.585433802E+07, 7.131797462E+10, 0.000000000E+00, 8.265463800E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.901420033E+04,-3.375551942E+04, 0.000000000E+00, 2.066365950E+04, 0.000000000E+00, 7.686881334E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.753444674E+04, 1.617556487E+04,-8.372684996E+03, 0.000000000E+00, 2.543268860E+03, 1.297677817E+04, 1.462380351E+04, 7.277766894E+01, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
9060, 1.405900000E+01, 1.000000000E-03, 0.000000000E+00, 7.471730177E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.585394061E+07, 7.131802209E+10, 0.000000000E+00, 8.265464900E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.851827896E+04,-3.375012297E+04, 0.000000000E+00, 2.066366225E+04, 0.000000000E+00, 7.190954463E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.753439054E+04, 1.617571912E+04,-8.420674493E+03, 0.000000000E+00, 2.549299866E+03, 1.347270779E+04, 1.460118621E+04,-4.049861137E+02, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
9061, 1.406000000E+01, 1.000000000E-03, 0.000000000E+00, 7.471735323E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.585386616E+07, 7.131806971E+10, 0.000000000E+00, 8.265466000E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.886956772E+04,-3.374882668E+04, 0.000000000E+00, 2.066366500E+04, 0.000000000E+00, 7.542237725E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.753078298E+04, 1.617560587E+04,-8.295967332E+03, 0.000000000E+00, 2.555346629E+03, 1.312142728E+04, 1.458679635E+04,-8.575128189E+01, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
9062, 1.406100000E+01, 1.000000000E-03, 0.000000000E+00, 7.471732177E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.585399401E+07, 7.131811719E+10, 0.000000000E+00, 8.265467100E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.895911679E+04,-3.374743614E+04, 0.000000000E+00, 2.066366775E+04, 0.000000000E+00, 7.631781289E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.752874639E+04, 1.617540786E+04,-8.338117167E+03, 0.000000000E+00, 2.561454637E+03, 1.303188646E+04, 1.457751925E+04, 1.155134535E+02, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
9063, 1.406200000E+01, 1.000000000E-03, 0.000000000E+00, 7.471734602E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.585356450E+07, 7.131816522E+10, 0.000000000E+00, 8.265468200E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.887646862E+04,-3.375109292E+04, 0.000000000E+00, 2.066367050E+04, 0.000000000E+00, 7.549127623E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.753009863E+04, 1.617593461E+04,-8.258266677E+03, 0.000000000E+00, 2.567575572E+03, 1.311454288E+04, 1.457246390E+04,-4.365055300E+02, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
9064, 1.406300000E+01, 1.000000000E-03, 0.000000000E+00, 7.471714146E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.585398077E+07, 7.131821289E+10, 0.000000000E+00, 8.265469300E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.931730016E+04,-3.374705379E+04, 0.000000000E+00, 2.066367325E+04, 0.000000000E+00, 7.989953657E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.752639919E+04, 1.617613440E+04,-8.218410729E+03, 0.000000000E+00, 2.573694852E+03, 1.267371959E+04, 1.459131307E+04, 4.048976596E+02, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
9065, 1.406400000E+01, 1.000000000E-03, 0.000000000E+00, 7.471723410E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.585394492E+07, 7.131826058E+10, 0.000000000E+00, 8.265470400E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.886959374E+04,-3.374382765E+04, 0.000000000E+00, 2.066367600E+04, 0.000000000E+00, 7.542241740E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.752596930E+04, 1.617657317E+04,-8.211476966E+03, 0.000000000E+00, 2.579844483E+03, 1.312143426E+04, 1.460670540E+04,-4.788856076E+01, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
9066, 1.406500000E+01, 1.000000000E-03, 0.000000000E+00, 7.471735402E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.585382325E+07, 7.131830818E+10, 0.000000000E+00, 8.265471500E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.879383342E+04,-3.374214953E+04, 0.000000000E+00, 2.066367875E+04, 0.000000000E+00, 7.466475922E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.752378954E+04, 1.617656512E+04,-8.330861571E+03, 0.000000000E+00, 2.586018444E+03, 1.319720283E+04, 1.459094355E+04,-1.307443784E+02, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
9067, 1.406600000E+01, 1.000000000E-03, 0.000000000E+00, 7.471694241E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.585423629E+07, 7.131835597E+10, 0.000000000E+00, 8.265472600E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.936553510E+04,-3.374748213E+04, 0.000000000E+00, 2.066368150E+04, 0.000000000E+00, 8.038172103E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.752220329E+04, 1.617676426E+04,-8.159336118E+03, 0.000000000E+00, 2.592195533E+03, 1.262550940E+04, 1.459690100E+04, 3.982362930E+02, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
9068, 1.406700000E+01, 1.000000000E-03, 0.000000000E+00, 7.471674631E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.585480399E+07, 7.131840346E+10, 0.000000000E+00, 8.265473700E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.921400799E+04,-3.374570827E+04, 0.000000000E+00, 2.066368425E+04, 0.000000000E+00, 7.886639489E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.752497774E+04, 1.617732339E+04,-8.174702088E+03, 0.000000000E+00, 2.598392979E+03, 1.277704476E+04, 1.461616808E+04, 5.543053303E+02, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
9069, 1.406800000E+01, 1.000000000E-03, 0.000000000E+00, 7.471651988E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.585498643E+07, 7.131845110E+10, 0.000000000E+00, 8.265474800E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.900048977E+04,-3.375034807E+04, 0.000000000E+00, 2.066368700E+04, 0.000000000E+00, 7.673115773E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.752471897E+04, 1.617760391E+04,-8.190377572E+03, 0.000000000E+00, 2.604618912E+03, 1.299057123E+04, 1.462603959E+04, 1.671611501E+02, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
9070, 1.406900000E+01, 1.000000000E-03, 0.000000000E+00, 7.471629868E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.585525037E+07, 7.131849876E+10, 0.000000000E+00, 8.265475900E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.911759054E+04,-3.375278703E+04, 0.000000000E+00, 2.066368975E+04, 0.000000000E+00, 7.790211036E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.752810901E+04, 1.617879146E+04,-8.229118370E+03, 0.000000000E+00, 2.610851405E+03, 1.287347871E+04, 1.462576366E+04, 2.503003861E+02, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
9071, 1.407000000E+01, 1.000000000E-03, 0.000000000E+00, 7.471626966E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.585499196E+07, 7.131854663E+10, 0.000000000E+00, 8.265477000E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.886963276E+04,-3.375207905E+04, 0.000000000E+00, 2.066369250E+04, 0.000000000E+00, 7.542247763E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.753002056E+04, 1.617933990E+04,-8.293364096E+03, 0.000000000E+00, 2.617107278E+03, 1.312144474E+04, 1.461729847E+04,-2.674421208E+02, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
